Filename,STFCB-20201012-0105-0146_20210106_123304_002.dat
AssetID,11110004
RPM,1770
정격전류,58
사용전류,46.2
Sample Rate,1000
RRMS,0.0066
RMEAN,0.00014
RMAX,0.12012
SRMS,0.17024
SMEAN,0.16891
SMAX,-0.08008
TRMS,0.02564
TMEAN,0.01544
TMAX,0.16016
0,-0.16015625,0,
0,-0.2001953125,0,
0,-0.2001953125,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.2001953125,0,
0,-0.2001953125,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.2001953125,0,
0,-0.2001953125,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0.0400390625,
0,-0.16015625,0,
0,-0.2001953125,0,
0,-0.240234375,0,
0,-0.16015625,0.0400390625,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.2001953125,0,
0,-0.2001953125,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.16015625,0,
0,-0.2001953125,0,
0,-0.2001953125,0,
0,-0.16015625,0,
